x	y	PANEL
66.723753	-0.0380063225797449	4
66.762984	0.00863030514344006	4
67.72931	-0.0664273617389761	4
68.951584	0.0114956388378294	4
69.159219	0.0143552929770701	4
69.976854	0.0758748669751276	4
70.546347	0.0745054363636298	4
70.549941	0.0243196791954129	4
70.605398	0.037030730944967	4
70.633617	-0.0499049058263139	4
70.651766	-0.0513991525066443	4
70.775675	0.0328061450832415	4
71.308166	0.00863030514344006	4
71.90826	-0.00433459026389113	4
72.302042	0.0538064436957938	4
73.066099	0.0398402645317911	4
73.906832	0.0908534304511135	4
74.840471	0.0482361856528476	4
75.012855	0.018634174139051	4
75.19293	-0.00144341686966872	4
75.192976	0.0607391578576785	4
75.240764	0.0648828515848544	4
75.261351	0.063502942306158	4
75.272617	0.0229004021100788	4
75.341883	0.00144197417390632	4
75.545864	0.00144197417390632	4
76.34445	-0.0740005814437769	4
77.470557	-0.0424567992428948	4
78.452106	-0.0619024389259069	4
79.70842	-0.00433459026389113	4
80.296291	-0.077041035763828	4
80.523579	-0.0320936297098533	4
81.734171	-0.00288827932482651	4
82.612148	-0.101598140007807	4
83.858474	-0.0694518807521452	4
84.359475	-0.0130430374755989	4
85.504949	0.0854246562526777	4
85.52348	-0.0484122051852459	4
86.420942	0.0482361856528476	4
86.676493	-0.00144341686966872	4
86.994493	0.0285691521967709	4
87.158775	0.0621217119077975	4
88.744839	0.0157829972409275	4
89.924947	-0.00868224309980088	4
90.25652	-0.0694518807521452	4
90.318928	-0.117161344232749	4
91.939385	-0.00433459026389113	4
95.326879	0.0229004021100788	4
95.413528	0.0894981508391026	4
96.265487	-0.0203404482841755	4
96.312109	0.0813396274519388	4
97.306102	0.0440443327060212	4
97.476653	0.104336659814736	4
98.645694	0.0510240030244669	4
99.324877	0.0100636833446975	4
100.347061	0.0229004021100788	4
100.34723	0.00288250853312137	4
100.907896	-0.0188780102056894	4
102.210332	-0.0558912008920451	4
102.507425	0.0100636833446975	4
102.86083	-0.0664273617389761	4
103.040923	-0.0101343771337132	4
103.343147	-0.0247366783215064	4
105.095092	-0.00578235259400611	4
106.028087	0.0157829972409275	4
107.054593	0.00575926928868495	4
107.481213	-0.0130430374755989	4
107.505132	-0.0291463456595165	4
108.765586	-0.0159575739029762	4
110.302679	0.00863030514344006	4
110.344122	0.10701824988212	4
111.292001	-0.0291463456595165	4
112.232159	-0.0831412353002459	4
112.662652	-0.00288827932482651	4
112.815853	0.0593552776164212	4
112.88755	0.0328061450832415	4
113.507998	-0.0350469470992008	4
113.568172	-0.0174170530774094	4
113.708876	0.00575926928868495	4
113.883107	0.0157829972409275	4
114.375346	-0.0174170530774094	4
115.3202	0.0565835283663675	4
116.225034	-0.077041035763828	4
117.283939	-0.0409717810563062	4
117.544806	-0.0740005814437769	4
118.370569	0.00719550140420377	4
119.566175	-0.00288827932482651	4
120.031078	0.0285691521967709	4
120.621651	0.0593552776164212	4
120.714258	0.0454429707611671	4
121.720768	0.105678077894537	4
122.364724	0.0229004021100788	4
122.807031	0.0454429707611671	4
122.864059	-0.0588936890535686	4
124.052853	-0.0588936890535686	4
125.082441	-0.0816137655536521	4
125.38224	-0.00578235259400611	4
125.882541	-0.0306192350583921	4
126.019498	-0.0740005814437769	4
126.448535	-0.0306192350583921	4
127.000897	-0.0174170530774094	4
127.32073	-0.00868224309980088	4
127.774759	0.0114956388378294	4
127.950234	0.0200576523412535	4
128.458173	-0.318325858207167	4
128.537463	0.070389327891398	4
129.730206	-0.0619024389259069	4
130.012394	0.0717626693000913	4
131.656555	0.134878054343112	4
131.868975	-0.0469210473874926	4
133.750463	-0.0573916638883367	4
134.421629	0.0356239097307212	4
135.596158	-0.0694518807521452	4
135.801606	-0.0439433475875971	4
136.675921	0.0524158941511385	4
137.133778	-0.142417044615852	4
138.155772	-0.0174170530774094	4
138.94099	0.0114956388378294	4
139.813156	-0.0923401721467106	4
140.508004	-0.0619024389259069	4
140.892425	-0.0306192350583921	4
141.609822	-0.0499049058263139	4
141.965283	-0.0144995696951151	4
142.575094	-0.0634091701760615	4
143.052914	-0.0543922968186278	4
143.232374	-0.0350469470992008	4
144.171546	-0.103146927103293	4
144.717483	-0.00723156923107586	4
144.819911	-0.0276749584428483	4
145.143641	-0.0694518807521452	4
145.17112	0.0356239097307212	4
146.462367	-0.0969617298870879	4
147.099703	-0.0380063225797449	4
147.617039	-0.0144995696951151	4
148.524582	-0.107803289534515	4
149.996584	-0.0469210473874926	4
150.88518	-0.0101343771337132	4
151.008753	-0.0846703239869906	4
152.156956	-0.0174170530774094	4
152.904604	0.0454429707611671	4
153.725993	0	4
154.161955	-0.0558912008920451	4
154.911794	-0.0232697793228472	4
155.669665	-0.0724827538015237	4
155.916074	-0.0380063225797449	4
157.054967	-0.0985055449524251	4
157.219491	-0.0232697793228472	4
158.468001	-0.0188780102056894	4
158.511647	0.00863030514344006	4
158.516202	-0.0203404482841755	4
158.522874	-0.045431429247006	4
158.526455	-0.00723156923107586	4
158.532412	-0.0174170530774094	4
159.857521	0	4
160.03304	0.034215715337913	4
160.980818	-0.0831412353002459	4
161.915423	-0.00144341686966872	4
162.844303	-0.0679388286565756	4
163.801704	0.0214797274104514	4
164.343526	-0.0785636691937021	4
165.700664	0.0172092900322231	4
166.143859	-0.0188780102056894	4
167.215578	-0.0380063225797449	4
167.215947	-0.0877333719335504	4
168.70339	0.0840642647884745	4
169.59639	-0.0394882898809755	4
170.049056	0.0299828662157143	4
171.268442	0.0172092900322231	4
171.534541	0.0565835283663675	4
172.359901	-0.0380063225797449	4
172.735693	0.0412429822318813	4
172.791902	-0.00578235259400611	4
174.035147	-0.00723156923107586	4
174.035212	-0.0543922968186278	4
174.937222	-0.00433459026389113	4
175.997628	0.0440443327060212	4
176.515909	-0.00868224309980088	4
176.924202	0.00575926928868495	4
178.354556	-0.0543922968186278	4
178.681182	-0.0724827538015237	4
178.681202	-0.0306192350583921	4
179.602168	-0.00723156923107586	4
180.180007	0.0285691521967709	4
180.618313	0.0468402542029724	4
181.36769	-0.036525876025114	4
182.279435	-0.0649174766813385	4
182.845708	-0.0499049058263139	4
182.978677	-0.0203404482841755	4
184.166193	0.0229004021100788	4
185.54228	0.0229004021100788	4
186.573083	-0.0634091701760615	4
187.081947	0.00863030514344006	4
187.349124	-0.036525876025114	4
187.833585	-0.0484122051852459	4
188.635547	0.0143552929770701	4
189.065334	-0.0528949484321255	4
189.465004	-0.0513991525066443	4
190.359644	-0.0232697793228472	4
190.557737	-0.0439433475875971	4
191.229564	-0.00868224309980088	4
191.453947	-0.0603972796439563	4
191.788787	-0.0306192350583921	4
192.770593	-0.0816137655536521	4
192.910756	-0.0588936890535686	4
194.253124	-0.0276749584428483	4
195.011018	-0.0499049058263139	4
195.468674	-0.0573916638883367	4
195.522156	-0.107803289534515	4
196.697692	-0.0484122051852459	4
197.097769	0.00863030514344006	4
197.718453	0.0285691521967709	4
198.142825	0.0454429707611671	4
198.859837	-0.0679388286565756	4
199.668211	0.0285691521967709	4
200.734104	0.0412429822318813	4
201.628116	-0.0232697793228472	4
201.930465	0	4
202.050273	0.00863030514344006	4
202.101238	-0.0484122051852459	4
202.264005	0.0621217119077975	4
203.608824	-0.0424567992428948	4
203.612601	0.0962618530584035	4
204.555086	0.0356239097307212	4
205.114521	0.0454429707611671	4
206.344621	0.0172092900322231	4
206.618493	0.037030730944967	4
207.331084	0.0607391578576785	4
208.069321	0.034215715337913	4
208.893161	0.0257375614136083	4
209.353606	-0.0320936297098533	4
210.692664	-0.0679388286565756	4
211.413345	-0.0291463456595165	4
212.163258	-0.0603972796439563	4
212.164262	-0.0740005814437769	4
212.18987	-0.101598140007807	4
212.226837	-0.0877333719335504	4
212.233237	-0.0424567992428948	4
213.452759	-0.0679388286565756	4
214.534853	0.0538064436957938	4
214.868993	-0.00144341686966872	4
215.558447	-0.0543922968186278	4
216.192292	-0.0320936297098533	4
216.980915	0.0328061450832415	4
217.030454	0.037030730944967	4
217.229433	0.0384361816561079	4
218.455869	0.0579700686373299	4
219.706576	0.0243196791954129	4
219.970764	0.0285691521967709	4
220.272161	0.151858816727005	4
221.243188	0.00288250853312137	4
221.472061	-0.0831412353002459	4
222.618023	0.0607391578576785	4
223.091894	-0.0276749584428483	4
223.79055	0.0384361816561079	4
224.559661	0.0243196791954129	4
224.593061	0.0621217119077975	4
225.244461	-0.00723156923107586	4
226.077158	-0.077041035763828	4
227.239045	-0.0174170530774094	4
228.575934	0.119024103142275	4
228.575981	0.0676387168753633	4
230.01143	-0.0424567992428948	4
230.240137	-0.0203404482841755	4
230.302789	0.0271540515037266	4
230.678713	-0.0724827538015237	4
232.23841	0.128293401009818	4
233.709132	0.0440443327060212	4
234.084857	-0.0115879742752118	4
234.336279	-0.036525876025114	4
234.792446	0.070389327891398	4
234.80809	0.0551956542421246	4
236.092674	0.00719550140420377	4
237.215708	0.12565110166152	4
237.375684	0.0662614422687213	4
238.32141	0.0962618530584035	4
238.945164	-0.077041035763828	4
239.227603	0.0257375614136083	4
239.471307	-0.0232697793228472	4
240.618997	0.0607391578576785	4
240.884471	0.00144197417390632	4
242.024751	-0.0232697793228472	4
242.801018	0.063502942306158	4
242.918939	-0.0619024389259069	4
0.018094	-0.00868224309980088	5
0.089172	0.100304905795685	5
0.156756	0.0935601761623378	5
0.326969	0.151858816727005	5
1.048419	0.117695042669755	5
1.472476	0.0976107966264223	5
2.063049	0.0854246562526777	5
2.32313	0.0745054363636298	5
2.47706	0.144046369616707	5
2.652021	0.0440443327060212	5
2.724564	0.136191386287144	5
2.760665	0.0976107966264223	5
2.803968	0	5
2.892	0.0271540515037266	5
3.098882	0.14535138557262	5
3.613143	0.12565110166152	5
3.805428	0.0648828515848544	5
3.89164	0.0496307677246004	5
3.923351	0.0551956542421246	5
3.942195	0.0398402645317911	5
4.051716	0.0482361856528476	5
4.169248	0.112366523072563	5
4.197158	0.0398402645317911	5
4.347957	0.121678556588252	5
4.391178	0.159629185821228	5
5.906833	0.034215715337913	5
5.907301	0.0510240030244669	5
7.177474	0.185232254230161	5
8.107742	0.24731993497982	5
8.17939	0.14535138557262	5
8.916469	0.0827025893302493	5
9.470069	0.0935601761623378	5
9.573857	-0.0174170530774094	5
10.544105	0.12565110166152	5
11.607188	0.102993993323326	5
11.885382	0.162210036314307	5
12.173642	0.160920188181103	5
13.287908	0.0172092900322231	5
13.472545	0.317304068361915	5
13.951583	0.12300395405482	5
14.310545	0.151858816727005	5
14.681308	0.14535138557262	5
15.291502	0.0426443374084937	5
15.647903	0.0496307677246004	5
15.94947	0.0621217119077975	5
15.989525	0.0676387168753633	5
15.998838	0.0157829972409275	5
16.07092	-0.148800661406706	5
16.084178	0.0867837661420667	5
16.498022	0.0813396274519388	5
16.875775	-0.00288827932482651	5
17.554158	0.142740172116082	5
18.160714	0.0772429989324604	5
18.730165	0.196607044094818	5
19.977922	0.0745054363636298	5
20.401077	0.160920188181103	5
20.436359	0.0524158941511385	5
21.380477	0.138814468902282	5
22.616176	0.116364756691785	5
22.937664	0.0786098346963665	5
23.250404	0.0607391578576785	5
23.420855	0.0538064436957938	5
24.064063	0.0621217119077975	5
24.200448	0.0285691521967709	5
24.849156	0.0538064436957938	5
25.001207	0.0989584800881688	5
25.301722	0.0496307677246004	5
25.435934	0.0538064436957938	5
26.949596	0.0717626693000913	5
28.174167	0.0894981508391026	5
28.533745	0.105678077894537	5
29.407608	0.0662614422687213	5
31.385444	0.111031312388744	5
32.160396	0.126972856257766	5
33.024836	0.12300395405482	5
34.443749	0.0524158941511385	5
34.833464	0.063502942306158	5
35.604996	-0.00723156923107586	5
35.959547	0.0496307677246004	5
36.757702	0.12565110166152	5
36.919298	0.0648828515848544	5
37.365997	-0.0232697793228472	5
37.490016	-0.0634091701760615	5
37.866357	0.0551956542421246	5
38.459725	0.0772429989324604	5
39.156423	0.146655222119465	5
39.564398	0.0758748669751276	5
41.06023	0.100304905795685	5
41.31601	0.0922074380970889	5
42.480942	0.128293401009818	5
43.429254	0.142740172116082	5
44.077612	0.142740172116082	5
44.833784	0.128293401009818	5
46.251639	0.230203013366421	5
46.439962	0.0881415968690176	5
47.624144	0.0717626693000913	5
47.840945	-0.0232697793228472	5
47.953763	0.0676387168753633	5
48.875565	0.00432160595009347	5
49.142972	0.0593552776164212	5
49.174692	0.034215715337913	5
49.965815	0.108357178090419	5
50.972212	0.146655222119465	5
51.265061	0.20163386116965	5
52.197143	-0.00578235259400611	5
52.19725	0.0440443327060212	5
53.219163	0.162210036314307	5
53.811542	0.0607391578576785	5
53.830898	-0.00723156923107586	5
54.756564	0.0593552776164212	5
55.747802	0.0731347046302154	5
56.431935	0.12565110166152	5
57.15474	0.0426443374084937	5
58.100308	0.175045486110914	5
58.369556	0.0786098346963665	5
59.272959	0.0579700686373299	5
59.904923	0.159629185821228	5
60.306386	-0.00144341686966872	5
60.613489	0.0356239097307212	5
60.874144	0.0989584800881688	5
61.074246	-0.0144995696951151	5
62.259094	0.0827025893302493	5
62.324542	0.070389327891398	5
62.471817	-0.00144341686966872	5
63.486946	0.0840642647884745	5
63.712898	0.0745054363636298	5
64.81751	0.167357927738514	5
65.305534	0.0538064436957938	5
65.496522	0.138814468902282	5
65.646819	-0.0188780102056894	5
65.921569	-0.0424567992428948	5
66.723753	0.01292617444427	5
66.762984	0.0524158941511385	5
67.72931	-0.00723156923107586	5
68.951584	0.159629185821228	5
69.159219	0.176322772640463	5
69.976854	0.192825403552391	5
70.546347	0.0482361856528476	5
70.549941	0.10701824988212	5
70.605398	0.130930869826449	5
70.633617	0.0813396274519388	5
70.651766	0.149259365499623	5
70.775675	0.0976107966264223	5
71.308166	0.0565835283663675	5
71.90826	0.0172092900322231	5
72.302042	0.0813396274519388	5
73.066099	0.0827025893302493	5
73.906832	0.12565110166152	5
74.840471	0.160920188181103	5
75.012855	0.0257375614136083	5
75.19293	-0.0101343771337132	5
75.192976	0.0496307677246004	5
75.240764	0.242450073677701	5
75.261351	0.151858816727005	5
75.272617	0.151858816727005	5
75.341883	0.0356239097307212	5
75.545864	0.0607391578576785	5
76.34445	0.0881415968690176	5
77.470557	0.192825403552391	5
78.452106	0.0454429707611671	5
79.70842	0.175045486110914	5
80.296291	0.0313951962755343	5
80.523579	0.153156788061421	5
81.734171	0.150559676575381	5
82.612148	0.0662614422687213	5
83.858474	0.0772429989324604	5
84.359475	0.105678077894537	5
85.504949	0.00863030514344006	5
85.52348	0.0172092900322231	5
86.420942	0.10701824988212	5
86.676493	0.133563525741106	5
86.994493	0.172487515510134	5
87.158775	0.0299828662157143	5
88.744839	0.100304905795685	5
89.924947	0.130930869826449	5
90.25652	0.14535138557262	5
90.318928	0.0772429989324604	5
91.939385	0.0468402542029724	5
95.326879	-0.140825544133565	5
95.413528	-0.0409717810563062	5
96.265487	0.0412429822318813	5
96.312109	0.0935601761623378	5
97.306102	0.0157829972409275	5
97.476653	0.0662614422687213	5
98.645694	0.0813396274519388	5
99.324877	0.102993993323326	5
100.347061	0.0412429822318813	5
100.34723	0.117695042669755	5
100.907896	0.0243196791954129	5
102.210332	0.0243196791954129	5
102.507425	-0.026205070347394	5
102.86083	0.0384361816561079	5
103.040923	0.0989584800881688	5
103.343147	0.0827025893302493	5
105.095092	0.037030730944967	5
106.028087	0.018634174139051	5
107.054593	0.14535138557262	5
107.481213	0.0524158941511385	5
107.505132	0.0114956388378294	5
108.765586	0	5
110.302679	-0.00578235259400611	5
110.344122	0.0384361816561079	5
111.292001	0.0962618530584035	5
112.232159	0.0676387168753633	5
112.662652	0.0426443374084937	5
112.815853	0.0143552929770701	5
112.88755	0.0510240030244669	5
113.507998	0.00432160595009347	5
113.568172	0.0565835283663675	5
113.708876	0.0510240030244669	5
113.883107	-0.0291463456595165	5
114.375346	0.0772429989324604	5
115.3202	0.0579700686373299	5
116.225034	0.0621217119077975	5
117.283939	0.105678077894537	5
117.544806	0.0962618530584035	5
118.370569	-0.0130430374755989	5
119.566175	0.00863030514344006	5
120.031078	0.037030730944967	5
120.621651	0.121678556588252	5
120.714258	0.0143552929770701	5
121.720768	0.0440443327060212	5
122.364724	0.0356239097307212	5
122.807031	0.0662614422687213	5
122.864059	0.0100636833446975	5
124.052853	0.00575926928868495	5
125.082441	0.0229004021100788	5
125.38224	0.018634174139051	5
125.882541	0.00719550140420377	5
126.019498	0.00288250853312137	5
126.448535	-0.0159575739029762	5
127.000897	0.120351940365222	5
127.32073	0.0356239097307212	5
127.774759	0.0524158941511385	5
127.950234	-0.0232697793228472	5
128.458173	-0.132894270497345	5
128.537463	0.0257375614136083	5
129.730206	-0.0130430374755989	5
130.012394	0.151858816727005	5
131.656555	0.211635253327149	5
131.868975	0.117695042669755	5
133.750463	0.0328061450832415	5
134.421629	0.100304905795685	5
135.596158	0.0100636833446975	5
135.801606	0.0356239097307212	5
136.675921	0.0299828662157143	5
137.133778	0.00575926928868495	5
138.155772	0.0468402542029724	5
138.94099	0.0524158941511385	5
139.813156	0.0200576523412535	5
140.508004	0.0854246562526777	5
140.892425	0.116364756691785	5
141.609822	0.0565835283663675	5
141.965283	0.0786098346963665	5
142.575094	0.0299828662157143	5
143.052914	0.0257375614136083	5
143.232374	-0.0188780102056894	5
144.171546	0.0565835283663675	5
144.717483	0.0908534304511135	5
144.819911	0.13224779829844	5
145.143641	0.0881415968690176	5
145.17112	0.120351940365222	5
146.462367	0.0356239097307212	5
147.099703	0.0243196791954129	5
147.617039	0.0412429822318813	5
148.524582	0.00719550140420377	5
149.996584	0.0243196791954129	5
150.88518	0.0510240030244669	5
151.008753	-0.0350469470992008	5
152.156956	0.0426443374084937	5
152.904604	0.0454429707611671	5
153.725993	0.01292617444427	5
154.161955	0.034215715337913	5
154.911794	0.116364756691785	5
155.669665	0.0894981508391026	5
155.916074	0.0356239097307212	5
157.054967	0.00863030514344006	5
157.219491	0.111031312388744	5
158.468001	0.0384361816561079	5
158.511647	0.0114956388378294	5
158.516202	-0.0144995696951151	5
158.522874	0.0200576523412535	5
158.526455	-0.00578235259400611	5
158.532412	0.0565835283663675	5
159.857521	0.0607391578576785	5
160.03304	0.0894981508391026	5
160.980818	0.0398402645317911	5
161.915423	0.0799753767205959	5
162.844303	0.0524158941511385	5
163.801704	0.0676387168753633	5
164.343526	0.0881415968690176	5
165.700664	0.133563525741106	5
166.143859	0.0328061450832415	5
167.215578	0.120351940365222	5
167.215947	0.01292617444427	5
168.70339	-0.0130430374755989	5
169.59639	0.00288250853312137	5
170.049056	0.0524158941511385	5
171.268442	-0.0247366783215064	5
171.534541	-0.0101343771337132	5
172.359901	-0.0247366783215064	5
172.735693	-0.0247366783215064	5
172.791902	0.0881415968690176	5
174.035147	0.0257375614136083	5
174.035212	0.070389327891398	5
174.937222	0.0524158941511385	5
175.997628	0.0717626693000913	5
176.515909	0.018634174139051	5
176.924202	-0.0664273617389761	5
178.354556	0.0881415968690176	5
178.681182	-0.0247366783215064	5
178.681202	-0.026205070347394	5
179.602168	0.0243196791954129	5
180.180007	0.0384361816561079	5
180.618313	0.11503324294624	5
181.36769	0.0827025893302493	5
182.279435	0.0271540515037266	5
182.845708	0.0257375614136083	5
182.978677	0.00432160595009347	5
184.166193	-0.00288827932482651	5
185.54228	0.0717626693000913	5
186.573083	0.0772429989324604	5
187.081947	0.0313951962755343	5
187.349124	0.0454429707611671	5
187.833585	0.0510240030244669	5
188.635547	0.070389327891398	5
189.065334	0.100304905795685	5
189.465004	0.0328061450832415	5
190.359644	0.113700499164728	5
190.557737	0.0524158941511385	5
191.229564	-0.00578235259400611	5
191.453947	0.0299828662157143	5
191.788787	0.0621217119077975	5
192.770593	0.0676387168753633	5
192.910756	0.0510240030244669	5
194.253124	0.0935601761623378	5
195.011018	0.0299828662157143	5
195.468674	0.0524158941511385	5
195.522156	0.0356239097307212	5
196.697692	-0.0291463456595165	5
197.097769	0.0100636833446975	5
197.718453	0.018634174139051	5
198.142825	-0.045431429247006	5
198.859837	0.102993993323326	5
199.668211	0.0894981508391026	5
200.734104	0.0157829972409275	5
201.628116	-0.00868224309980088	5
201.930465	0.0200576523412535	5
202.050273	-0.00868224309980088	5
202.101238	-0.0664273617389761	5
202.264005	-0.0276749584428483	5
203.608824	-0.0831412353002459	5
203.612601	0.144046369616707	5
204.555086	0.0510240030244669	5
205.114521	0.0894981508391026	5
206.344621	0.094911647025467	5
206.618493	0.0662614422687213	5
207.331084	0.0621217119077975	5
208.069321	0.0758748669751276	5
208.893161	0.00863030514344006	5
209.353606	-0.0174170530774094	5
210.692664	0.0356239097307212	5
211.413345	0.0962618530584035	5
212.163258	0.0976107966264223	5
212.164262	0.070389327891398	5
212.18987	0.0482361856528476	5
212.226837	0.0257375614136083	5
212.233237	0.0908534304511135	5
213.452759	0.0172092900322231	5
214.534853	0.0989584800881688	5
214.868993	0.063502942306158	5
215.558447	-0.0394882898809755	5
216.192292	0.0922074380970889	5
216.980915	0.0524158941511385	5
217.030454	0.113700499164728	5
217.229433	-0.0232697793228472	5
218.455869	0.0731347046302154	5
219.706576	-0.0394882898809755	5
219.970764	0.0648828515848544	5
220.272161	0.0922074380970889	5
221.243188	0.0745054363636298	5
221.472061	0.00144197417390632	5
222.618023	0.104336659814736	5
223.091894	0.0840642647884745	5
223.79055	0.0384361816561079	5
224.559661	0.0200576523412535	5
224.593061	0.0867837661420667	5
225.244461	0.0454429707611671	5
226.077158	0.0143552929770701	5
227.239045	0.0313951962755343	5
228.575934	0.094911647025467	5
228.575981	0.0328061450832415	5
230.01143	0.0676387168753633	5
230.240137	0.0412429822318813	5
230.302789	0.0799753767205959	5
230.678713	-0.0350469470992008	5
232.23841	0.0426443374084937	5
233.709132	0.0962618530584035	5
234.084857	0.0243196791954129	5
234.336279	-0.00288827932482651	5
234.792446	0.0593552776164212	5
234.80809	-0.0232697793228472	5
236.092674	0.0384361816561079	5
237.215708	0.12300395405482	5
237.375684	0.119024103142275	5
238.32141	0.0271540515037266	5
238.945164	-0.0831412353002459	5
239.227603	0.0607391578576785	5
239.471307	-0.0954195650786824	5
240.618997	0.0894981508391026	5
240.884471	0.0412429822318813	5
242.024751	0.0299828662157143	5
242.801018	-0.0603972796439563	5
242.918939	-0.00578235259400611	5
0.018094	-0.00868224309980088	6
0.089172	0.100304905795685	6
0.156756	0.0935601761623378	6
0.326969	0.151858816727005	6
1.048419	0.117695042669755	6
1.472476	0.0976107966264223	6
2.063049	0.0854246562526777	6
2.32313	0.0745054363636298	6
2.47706	0.144046369616707	6
2.652021	0.0440443327060212	6
2.724564	0.136191386287144	6
2.760665	0.0976107966264223	6
2.803968	0	6
2.892	0.0271540515037266	6
3.098882	0.14535138557262	6
3.613143	0.12565110166152	6
3.805428	0.0648828515848544	6
3.89164	0.0496307677246004	6
3.923351	0.0551956542421246	6
3.942195	0.0398402645317911	6
4.051716	0.0482361856528476	6
4.169248	0.112366523072563	6
4.197158	0.0398402645317911	6
4.347957	0.121678556588252	6
4.391178	0.159629185821228	6
5.906833	0.034215715337913	6
5.907301	0.0510240030244669	6
7.177474	0.185232254230161	6
8.107742	0.24731993497982	6
8.17939	0.14535138557262	6
8.916469	0.0827025893302493	6
9.470069	0.0935601761623378	6
9.573857	-0.0174170530774094	6
10.544105	0.12565110166152	6
11.607188	0.102993993323326	6
11.885382	0.162210036314307	6
12.173642	0.160920188181103	6
13.287908	0.0172092900322231	6
13.472545	0.317304068361915	6
13.951583	0.12300395405482	6
14.310545	0.151858816727005	6
14.681308	0.14535138557262	6
15.291502	0.0426443374084937	6
15.647903	0.0496307677246004	6
15.94947	0.0621217119077975	6
15.989525	0.0676387168753633	6
15.998838	0.0157829972409275	6
16.07092	-0.148800661406706	6
16.084178	0.0867837661420667	6
16.498022	0.0813396274519388	6
16.875775	-0.00288827932482651	6
17.554158	0.142740172116082	6
18.160714	0.0772429989324604	6
18.730165	0.196607044094818	6
19.977922	0.0745054363636298	6
20.401077	0.160920188181103	6
20.436359	0.0524158941511385	6
21.380477	0.138814468902282	6
22.616176	0.116364756691785	6
22.937664	0.0786098346963665	6
23.250404	0.0607391578576785	6
23.420855	0.0538064436957938	6
24.064063	0.0621217119077975	6
24.200448	0.0285691521967709	6
24.849156	0.0538064436957938	6
25.001207	0.0989584800881688	6
25.301722	0.0496307677246004	6
25.435934	0.0538064436957938	6
26.949596	0.0717626693000913	6
28.174167	0.0894981508391026	6
28.533745	0.105678077894537	6
29.407608	0.0662614422687213	6
31.385444	0.111031312388744	6
32.160396	0.126972856257766	6
33.024836	0.12300395405482	6
34.443749	0.0524158941511385	6
34.833464	0.063502942306158	6
35.604996	-0.00723156923107586	6
35.959547	0.0496307677246004	6
36.757702	0.12565110166152	6
36.919298	0.0648828515848544	6
37.365997	-0.0232697793228472	6
37.490016	-0.0634091701760615	6
37.866357	0.0551956542421246	6
38.459725	0.0772429989324604	6
39.156423	0.146655222119465	6
39.564398	0.0758748669751276	6
41.06023	0.100304905795685	6
41.31601	0.0922074380970889	6
42.480942	0.128293401009818	6
43.429254	0.142740172116082	6
44.077612	0.142740172116082	6
44.833784	0.128293401009818	6
46.251639	0.230203013366421	6
46.439962	0.0881415968690176	6
47.624144	0.0717626693000913	6
47.840945	-0.0232697793228472	6
47.953763	0.0676387168753633	6
48.875565	0.00432160595009347	6
49.142972	0.0593552776164212	6
49.174692	0.034215715337913	6
49.965815	0.108357178090419	6
50.972212	0.146655222119465	6
51.265061	0.20163386116965	6
52.197143	-0.00578235259400611	6
52.19725	0.0440443327060212	6
53.219163	0.162210036314307	6
53.811542	0.0607391578576785	6
53.830898	-0.00723156923107586	6
54.756564	0.0593552776164212	6
55.747802	0.0731347046302154	6
56.431935	0.12565110166152	6
57.15474	0.0426443374084937	6
58.100308	0.175045486110914	6
58.369556	0.0786098346963665	6
59.272959	0.0579700686373299	6
59.904923	0.159629185821228	6
60.306386	-0.00144341686966872	6
60.613489	0.0356239097307212	6
60.874144	0.0989584800881688	6
61.074246	-0.0144995696951151	6
62.259094	0.0827025893302493	6
62.324542	0.070389327891398	6
62.471817	-0.00144341686966872	6
63.486946	0.0840642647884745	6
63.712898	0.0745054363636298	6
64.81751	0.167357927738514	6
65.305534	0.0538064436957938	6
65.496522	0.138814468902282	6
65.646819	-0.0188780102056894	6
65.921569	-0.0424567992428948	6
66.723753	0.01292617444427	6
66.762984	0.0524158941511385	6
67.72931	-0.00723156923107586	6
68.951584	0.159629185821228	6
69.159219	0.176322772640463	6
69.976854	0.192825403552391	6
70.546347	0.0482361856528476	6
70.549941	0.10701824988212	6
70.605398	0.130930869826449	6
70.633617	0.0813396274519388	6
70.651766	0.149259365499623	6
70.775675	0.0976107966264223	6
71.308166	0.0565835283663675	6
71.90826	0.0172092900322231	6
72.302042	0.0813396274519388	6
73.066099	0.0827025893302493	6
73.906832	0.12565110166152	6
74.840471	0.160920188181103	6
75.012855	0.0257375614136083	6
75.19293	-0.0101343771337132	6
75.192976	0.0496307677246004	6
75.240764	0.242450073677701	6
75.261351	0.151858816727005	6
75.272617	0.151858816727005	6
75.341883	0.0356239097307212	6
75.545864	0.0607391578576785	6
76.34445	0.0881415968690176	6
77.470557	0.192825403552391	6
78.452106	0.0454429707611671	6
79.70842	0.175045486110914	6
80.296291	0.0313951962755343	6
80.523579	0.153156788061421	6
81.734171	0.150559676575381	6
82.612148	0.0662614422687213	6
83.858474	0.0772429989324604	6
84.359475	0.105678077894537	6
85.504949	0.00863030514344006	6
85.52348	0.0172092900322231	6
86.420942	0.10701824988212	6
86.676493	0.133563525741106	6
86.994493	0.172487515510134	6
87.158775	0.0299828662157143	6
88.744839	0.100304905795685	6
89.924947	0.130930869826449	6
90.25652	0.14535138557262	6
90.318928	0.0772429989324604	6
91.939385	0.0468402542029724	6
95.326879	-0.140825544133565	6
