xintercept	key	showSelected1	showSelected2	PANEL
131.762765	131762765	-1.7	finite	3
131.762765	131762765	-1.66	finite	3
131.762765	131762765	-1.62	finite	3
131.762765	131762765	-1.58	finite	3
131.762765	131762765	-1.54	finite	3
131.762765	131762765	-1.5	finite	3
131.762765	131762765	-1.46	finite	3
131.762765	131762765	-1.42	finite	3
196.8977305	196897730.5	-2.1	finite	3
196.8977305	196897730.5	-2.06	finite	3
196.8977305	196897730.5	-2.02	finite	3
196.8977305	196897730.5	-1.98	finite	3
196.8977305	196897730.5	-1.94	finite	3
196.8977305	196897730.5	-1.9	finite	3
196.8977305	196897730.5	-1.86	finite	3
196.8977305	196897730.5	-1.82	finite	3
196.8977305	196897730.5	-1.78	finite	3
196.8977305	196897730.5	-1.74	finite	3
196.8977305	196897730.5	-1.7	finite	3
196.8977305	196897730.5	-1.66	finite	3
196.8977305	196897730.5	-1.62	finite	3
196.8977305	196897730.5	-1.58	finite	3
196.8977305	196897730.5	-1.54	finite	3
196.8977305	196897730.5	-1.5	finite	3
196.8977305	196897730.5	-1.46	finite	3
196.8977305	196897730.5	-1.42	finite	3
209.1233835	209123383.5	-2.1	finite	3
209.1233835	209123383.5	-2.06	finite	3
209.1233835	209123383.5	-2.02	finite	3
209.1233835	209123383.5	-1.98	finite	3
209.1233835	209123383.5	-1.94	finite	3
209.1233835	209123383.5	-1.9	finite	3
209.1233835	209123383.5	-1.86	finite	3
209.1233835	209123383.5	-1.82	finite	3
209.1233835	209123383.5	-1.78	finite	3
209.1233835	209123383.5	-1.74	finite	3
209.1233835	209123383.5	-1.7	finite	3
209.1233835	209123383.5	-1.66	finite	3
209.1233835	209123383.5	-1.62	finite	3
209.1233835	209123383.5	-1.58	finite	3
209.1233835	209123383.5	-1.54	finite	3
209.1233835	209123383.5	-1.5	finite	3
209.1233835	209123383.5	-1.46	finite	3
209.1233835	209123383.5	-1.42	finite	3
213.993806	213993806	-2.1	finite	3
213.993806	213993806	-2.06	finite	3
213.993806	213993806	-2.02	finite	3
213.993806	213993806	-1.98	finite	3
213.993806	213993806	-1.94	finite	3
213.993806	213993806	-1.9	finite	3
213.993806	213993806	-1.86	finite	3
213.993806	213993806	-1.82	finite	3
213.993806	213993806	-1.78	finite	3
213.993806	213993806	-1.74	finite	3
213.993806	213993806	-1.7	finite	3
213.993806	213993806	-1.66	finite	3
213.993806	213993806	-1.62	finite	3
213.993806	213993806	-1.58	finite	3
213.993806	213993806	-1.54	finite	3
213.993806	213993806	-1.5	finite	3
213.993806	213993806	-1.46	finite	3
213.993806	213993806	-1.42	finite	3
13.3802265	13380226.5	-0.26	infinite	4
13.3802265	13380226.5	-0.22	infinite	4
13.3802265	13380226.5	-0.18	infinite	4
13.3802265	13380226.5	-0.14	infinite	4
13.3802265	13380226.5	-0.1	infinite	4
128.2042035	128204203.5	-0.38	infinite	4
128.2042035	128204203.5	-0.34	infinite	4
128.2042035	128204203.5	-0.3	infinite	4
128.497818	128497818	-0.38	infinite	4
128.497818	128497818	-0.34	infinite	4
128.497818	128497818	-0.3	infinite	4
216.5866035	216586603.5	-0.38	infinite	4
216.5866035	216586603.5	-0.34	infinite	4
216.5866035	216586603.5	-0.3	infinite	4
13.3802265	13380226.5	-1.06	infinite	4
13.3802265	13380226.5	-1.02	infinite	4
13.3802265	13380226.5	-0.98	infinite	4
13.3802265	13380226.5	-0.94	infinite	4
13.3802265	13380226.5	-0.9	infinite	4
13.3802265	13380226.5	-0.86	infinite	4
13.3802265	13380226.5	-0.82	infinite	4
13.3802265	13380226.5	-0.78	infinite	4
13.3802265	13380226.5	-0.74	infinite	4
13.3802265	13380226.5	-0.7	infinite	4
13.3802265	13380226.5	-0.66	infinite	4
13.3802265	13380226.5	-0.62	infinite	4
13.3802265	13380226.5	-0.58	infinite	4
13.3802265	13380226.5	-0.54	infinite	4
13.3802265	13380226.5	-0.5	infinite	4
13.3802265	13380226.5	-0.46	infinite	4
13.3802265	13380226.5	-0.42	infinite	4
128.2042035	128204203.5	-1.06	infinite	4
128.2042035	128204203.5	-1.02	infinite	4
128.2042035	128204203.5	-0.98	infinite	4
128.2042035	128204203.5	-0.94	infinite	4
128.2042035	128204203.5	-0.9	infinite	4
128.2042035	128204203.5	-0.86	infinite	4
128.2042035	128204203.5	-0.82	infinite	4
128.2042035	128204203.5	-0.78	infinite	4
128.2042035	128204203.5	-0.74	infinite	4
128.2042035	128204203.5	-0.7	infinite	4
128.2042035	128204203.5	-0.66	infinite	4
128.2042035	128204203.5	-0.62	infinite	4
128.2042035	128204203.5	-0.58	infinite	4
128.2042035	128204203.5	-0.54	infinite	4
128.2042035	128204203.5	-0.5	infinite	4
128.2042035	128204203.5	-0.46	infinite	4
128.2042035	128204203.5	-0.42	infinite	4
128.497818	128497818	-1.06	infinite	4
128.497818	128497818	-1.02	infinite	4
128.497818	128497818	-0.98	infinite	4
128.497818	128497818	-0.94	infinite	4
128.497818	128497818	-0.9	infinite	4
128.497818	128497818	-0.86	infinite	4
128.497818	128497818	-0.82	infinite	4
128.497818	128497818	-0.78	infinite	4
128.497818	128497818	-0.74	infinite	4
128.497818	128497818	-0.7	infinite	4
128.497818	128497818	-0.66	infinite	4
128.497818	128497818	-0.62	infinite	4
128.497818	128497818	-0.58	infinite	4
128.497818	128497818	-0.54	infinite	4
128.497818	128497818	-0.5	infinite	4
128.497818	128497818	-0.46	infinite	4
128.497818	128497818	-0.42	infinite	4
216.5866035	216586603.5	-1.06	infinite	4
216.5866035	216586603.5	-1.02	infinite	4
216.5866035	216586603.5	-0.98	infinite	4
216.5866035	216586603.5	-0.94	infinite	4
216.5866035	216586603.5	-0.9	infinite	4
216.5866035	216586603.5	-0.86	infinite	4
216.5866035	216586603.5	-0.82	infinite	4
216.5866035	216586603.5	-0.78	infinite	4
216.5866035	216586603.5	-0.74	infinite	4
216.5866035	216586603.5	-0.7	infinite	4
216.5866035	216586603.5	-0.66	infinite	4
216.5866035	216586603.5	-0.62	infinite	4
216.5866035	216586603.5	-0.58	infinite	4
216.5866035	216586603.5	-0.54	infinite	4
216.5866035	216586603.5	-0.5	infinite	4
216.5866035	216586603.5	-0.46	infinite	4
216.5866035	216586603.5	-0.42	infinite	4
13.3802265	13380226.5	-1.3	infinite	4
13.3802265	13380226.5	-1.26	infinite	4
13.3802265	13380226.5	-1.22	infinite	4
13.3802265	13380226.5	-1.18	infinite	4
13.3802265	13380226.5	-1.14	infinite	4
13.3802265	13380226.5	-1.1	infinite	4
128.2042035	128204203.5	-1.3	infinite	4
128.2042035	128204203.5	-1.26	infinite	4
128.2042035	128204203.5	-1.22	infinite	4
128.2042035	128204203.5	-1.18	infinite	4
128.2042035	128204203.5	-1.14	infinite	4
128.2042035	128204203.5	-1.1	infinite	4
128.497818	128497818	-1.3	infinite	4
128.497818	128497818	-1.26	infinite	4
128.497818	128497818	-1.22	infinite	4
128.497818	128497818	-1.18	infinite	4
128.497818	128497818	-1.14	infinite	4
128.497818	128497818	-1.1	infinite	4
131.762765	131762765	-1.3	infinite	4
131.762765	131762765	-1.26	infinite	4
131.762765	131762765	-1.22	infinite	4
131.762765	131762765	-1.18	infinite	4
131.762765	131762765	-1.14	infinite	4
131.762765	131762765	-1.1	infinite	4
196.8977305	196897730.5	-1.3	infinite	4
196.8977305	196897730.5	-1.26	infinite	4
196.8977305	196897730.5	-1.22	infinite	4
196.8977305	196897730.5	-1.18	infinite	4
196.8977305	196897730.5	-1.14	infinite	4
196.8977305	196897730.5	-1.1	infinite	4
209.1233835	209123383.5	-1.3	infinite	4
209.1233835	209123383.5	-1.26	infinite	4
209.1233835	209123383.5	-1.22	infinite	4
209.1233835	209123383.5	-1.18	infinite	4
209.1233835	209123383.5	-1.14	infinite	4
209.1233835	209123383.5	-1.1	infinite	4
213.993806	213993806	-1.3	infinite	4
213.993806	213993806	-1.26	infinite	4
213.993806	213993806	-1.22	infinite	4
213.993806	213993806	-1.18	infinite	4
213.993806	213993806	-1.14	infinite	4
213.993806	213993806	-1.1	infinite	4
13.3802265	13380226.5	-1.62	infinite	4
13.3802265	13380226.5	-1.58	infinite	4
13.3802265	13380226.5	-1.54	infinite	4
13.3802265	13380226.5	-1.5	infinite	4
13.3802265	13380226.5	-1.46	infinite	4
13.3802265	13380226.5	-1.42	infinite	4
13.3802265	13380226.5	-1.38	infinite	4
13.3802265	13380226.5	-1.34	infinite	4
23.742459	23742459	-1.62	infinite	4
23.742459	23742459	-1.58	infinite	4
23.742459	23742459	-1.54	infinite	4
23.742459	23742459	-1.5	infinite	4
23.742459	23742459	-1.46	infinite	4
23.742459	23742459	-1.42	infinite	4
23.742459	23742459	-1.38	infinite	4
23.742459	23742459	-1.34	infinite	4
24.1322555	24132255.5	-1.62	infinite	4
24.1322555	24132255.5	-1.58	infinite	4
24.1322555	24132255.5	-1.54	infinite	4
24.1322555	24132255.5	-1.5	infinite	4
24.1322555	24132255.5	-1.46	infinite	4
24.1322555	24132255.5	-1.42	infinite	4
24.1322555	24132255.5	-1.38	infinite	4
24.1322555	24132255.5	-1.34	infinite	4
128.2042035	128204203.5	-1.62	infinite	4
128.2042035	128204203.5	-1.58	infinite	4
128.2042035	128204203.5	-1.54	infinite	4
128.2042035	128204203.5	-1.5	infinite	4
128.2042035	128204203.5	-1.46	infinite	4
128.2042035	128204203.5	-1.42	infinite	4
128.2042035	128204203.5	-1.38	infinite	4
128.2042035	128204203.5	-1.34	infinite	4
128.497818	128497818	-1.62	infinite	4
128.497818	128497818	-1.58	infinite	4
128.497818	128497818	-1.54	infinite	4
128.497818	128497818	-1.5	infinite	4
128.497818	128497818	-1.46	infinite	4
128.497818	128497818	-1.42	infinite	4
128.497818	128497818	-1.38	infinite	4
128.497818	128497818	-1.34	infinite	4
131.762765	131762765	-1.62	infinite	4
131.762765	131762765	-1.58	infinite	4
131.762765	131762765	-1.54	infinite	4
131.762765	131762765	-1.5	infinite	4
131.762765	131762765	-1.46	infinite	4
131.762765	131762765	-1.42	infinite	4
131.762765	131762765	-1.38	infinite	4
131.762765	131762765	-1.34	infinite	4
196.8977305	196897730.5	-1.62	infinite	4
196.8977305	196897730.5	-1.58	infinite	4
196.8977305	196897730.5	-1.54	infinite	4
196.8977305	196897730.5	-1.5	infinite	4
196.8977305	196897730.5	-1.46	infinite	4
196.8977305	196897730.5	-1.42	infinite	4
196.8977305	196897730.5	-1.38	infinite	4
196.8977305	196897730.5	-1.34	infinite	4
209.1233835	209123383.5	-1.62	infinite	4
209.1233835	209123383.5	-1.58	infinite	4
209.1233835	209123383.5	-1.54	infinite	4
209.1233835	209123383.5	-1.5	infinite	4
209.1233835	209123383.5	-1.46	infinite	4
209.1233835	209123383.5	-1.42	infinite	4
209.1233835	209123383.5	-1.38	infinite	4
209.1233835	209123383.5	-1.34	infinite	4
213.993806	213993806	-1.62	infinite	4
213.993806	213993806	-1.58	infinite	4
213.993806	213993806	-1.54	infinite	4
213.993806	213993806	-1.5	infinite	4
213.993806	213993806	-1.46	infinite	4
213.993806	213993806	-1.42	infinite	4
213.993806	213993806	-1.38	infinite	4
213.993806	213993806	-1.34	infinite	4
13.3802265	13380226.5	-1.7	infinite	4
13.3802265	13380226.5	-1.66	infinite	4
23.742459	23742459	-1.7	infinite	4
23.742459	23742459	-1.66	infinite	4
24.1322555	24132255.5	-1.7	infinite	4
24.1322555	24132255.5	-1.66	infinite	4
69.0554015	69055401.5	-1.7	infinite	4
69.0554015	69055401.5	-1.66	infinite	4
75.945157	75945157	-1.7	infinite	4
75.945157	75945157	-1.66	infinite	4
84.1089745	84108974.5	-1.7	infinite	4
84.1089745	84108974.5	-1.66	infinite	4
128.2042035	128204203.5	-1.7	infinite	4
128.2042035	128204203.5	-1.66	infinite	4
128.497818	128497818	-1.7	infinite	4
128.497818	128497818	-1.66	infinite	4
131.762765	131762765	-1.7	infinite	4
131.762765	131762765	-1.66	infinite	4
196.8977305	196897730.5	-1.7	infinite	4
196.8977305	196897730.5	-1.66	infinite	4
209.1233835	209123383.5	-1.7	infinite	4
209.1233835	209123383.5	-1.66	infinite	4
213.993806	213993806	-1.7	infinite	4
213.993806	213993806	-1.66	infinite	4
13.3802265	13380226.5	-1.74	infinite	4
23.742459	23742459	-1.74	infinite	4
24.1322555	24132255.5	-1.74	infinite	4
69.0554015	69055401.5	-1.74	infinite	4
75.945157	75945157	-1.74	infinite	4
84.1089745	84108974.5	-1.74	infinite	4
90.0907335	90090733.5	-1.74	infinite	4
91.1291565	91129156.5	-1.74	infinite	4
98.9852855	98985285.5	-1.74	infinite	4
119.7986265	119798626.5	-1.74	infinite	4
122.835545	122835545	-1.74	infinite	4
128.2042035	128204203.5	-1.74	infinite	4
128.497818	128497818	-1.74	infinite	4
131.762765	131762765	-1.74	infinite	4
196.8977305	196897730.5	-1.74	infinite	4
209.1233835	209123383.5	-1.74	infinite	4
213.993806	213993806	-1.74	infinite	4
13.3802265	13380226.5	-2.1	infinite	4
13.3802265	13380226.5	-2.06	infinite	4
13.3802265	13380226.5	-2.02	infinite	4
13.3802265	13380226.5	-1.98	infinite	4
13.3802265	13380226.5	-1.94	infinite	4
13.3802265	13380226.5	-1.9	infinite	4
13.3802265	13380226.5	-1.86	infinite	4
13.3802265	13380226.5	-1.82	infinite	4
13.3802265	13380226.5	-1.78	infinite	4
23.742459	23742459	-2.1	infinite	4
23.742459	23742459	-2.06	infinite	4
23.742459	23742459	-2.02	infinite	4
23.742459	23742459	-1.98	infinite	4
23.742459	23742459	-1.94	infinite	4
23.742459	23742459	-1.9	infinite	4
23.742459	23742459	-1.86	infinite	4
23.742459	23742459	-1.82	infinite	4
23.742459	23742459	-1.78	infinite	4
24.1322555	24132255.5	-2.1	infinite	4
24.1322555	24132255.5	-2.06	infinite	4
24.1322555	24132255.5	-2.02	infinite	4
24.1322555	24132255.5	-1.98	infinite	4
24.1322555	24132255.5	-1.94	infinite	4
24.1322555	24132255.5	-1.9	infinite	4
24.1322555	24132255.5	-1.86	infinite	4
24.1322555	24132255.5	-1.82	infinite	4
24.1322555	24132255.5	-1.78	infinite	4
33.7342925	33734292.5	-2.1	infinite	4
33.7342925	33734292.5	-2.06	infinite	4
33.7342925	33734292.5	-2.02	infinite	4
33.7342925	33734292.5	-1.98	infinite	4
33.7342925	33734292.5	-1.94	infinite	4
33.7342925	33734292.5	-1.9	infinite	4
33.7342925	33734292.5	-1.86	infinite	4
33.7342925	33734292.5	-1.82	infinite	4
33.7342925	33734292.5	-1.78	infinite	4
34.6386065	34638606.5	-2.1	infinite	4
34.6386065	34638606.5	-2.06	infinite	4
34.6386065	34638606.5	-2.02	infinite	4
34.6386065	34638606.5	-1.98	infinite	4
34.6386065	34638606.5	-1.94	infinite	4
34.6386065	34638606.5	-1.9	infinite	4
34.6386065	34638606.5	-1.86	infinite	4
34.6386065	34638606.5	-1.82	infinite	4
34.6386065	34638606.5	-1.78	infinite	4
60.7438165	60743816.5	-2.1	infinite	4
60.7438165	60743816.5	-2.06	infinite	4
60.7438165	60743816.5	-2.02	infinite	4
60.7438165	60743816.5	-1.98	infinite	4
60.7438165	60743816.5	-1.94	infinite	4
60.7438165	60743816.5	-1.9	infinite	4
60.7438165	60743816.5	-1.86	infinite	4
60.7438165	60743816.5	-1.82	infinite	4
60.7438165	60743816.5	-1.78	infinite	4
75.945157	75945157	-2.1	infinite	4
75.945157	75945157	-2.06	infinite	4
75.945157	75945157	-2.02	infinite	4
75.945157	75945157	-1.98	infinite	4
75.945157	75945157	-1.94	infinite	4
75.945157	75945157	-1.9	infinite	4
75.945157	75945157	-1.86	infinite	4
75.945157	75945157	-1.82	infinite	4
75.945157	75945157	-1.78	infinite	4
84.1089745	84108974.5	-2.1	infinite	4
84.1089745	84108974.5	-2.06	infinite	4
84.1089745	84108974.5	-2.02	infinite	4
84.1089745	84108974.5	-1.98	infinite	4
84.1089745	84108974.5	-1.94	infinite	4
84.1089745	84108974.5	-1.9	infinite	4
84.1089745	84108974.5	-1.86	infinite	4
84.1089745	84108974.5	-1.82	infinite	4
84.1089745	84108974.5	-1.78	infinite	4
90.0907335	90090733.5	-2.1	infinite	4
90.0907335	90090733.5	-2.06	infinite	4
90.0907335	90090733.5	-2.02	infinite	4
90.0907335	90090733.5	-1.98	infinite	4
90.0907335	90090733.5	-1.94	infinite	4
90.0907335	90090733.5	-1.9	infinite	4
90.0907335	90090733.5	-1.86	infinite	4
90.0907335	90090733.5	-1.82	infinite	4
90.0907335	90090733.5	-1.78	infinite	4
91.1291565	91129156.5	-2.1	infinite	4
91.1291565	91129156.5	-2.06	infinite	4
91.1291565	91129156.5	-2.02	infinite	4
91.1291565	91129156.5	-1.98	infinite	4
91.1291565	91129156.5	-1.94	infinite	4
91.1291565	91129156.5	-1.9	infinite	4
91.1291565	91129156.5	-1.86	infinite	4
91.1291565	91129156.5	-1.82	infinite	4
91.1291565	91129156.5	-1.78	infinite	4
98.9852855	98985285.5	-2.1	infinite	4
98.9852855	98985285.5	-2.06	infinite	4
98.9852855	98985285.5	-2.02	infinite	4
98.9852855	98985285.5	-1.98	infinite	4
98.9852855	98985285.5	-1.94	infinite	4
98.9852855	98985285.5	-1.9	infinite	4
98.9852855	98985285.5	-1.86	infinite	4
98.9852855	98985285.5	-1.82	infinite	4
98.9852855	98985285.5	-1.78	infinite	4
119.7986265	119798626.5	-2.1	infinite	4
119.7986265	119798626.5	-2.06	infinite	4
119.7986265	119798626.5	-2.02	infinite	4
119.7986265	119798626.5	-1.98	infinite	4
119.7986265	119798626.5	-1.94	infinite	4
119.7986265	119798626.5	-1.9	infinite	4
119.7986265	119798626.5	-1.86	infinite	4
119.7986265	119798626.5	-1.82	infinite	4
119.7986265	119798626.5	-1.78	infinite	4
122.835545	122835545	-2.1	infinite	4
122.835545	122835545	-2.06	infinite	4
122.835545	122835545	-2.02	infinite	4
122.835545	122835545	-1.98	infinite	4
122.835545	122835545	-1.94	infinite	4
122.835545	122835545	-1.9	infinite	4
122.835545	122835545	-1.86	infinite	4
122.835545	122835545	-1.82	infinite	4
122.835545	122835545	-1.78	infinite	4
128.2042035	128204203.5	-2.1	infinite	4
128.2042035	128204203.5	-2.06	infinite	4
128.2042035	128204203.5	-2.02	infinite	4
128.2042035	128204203.5	-1.98	infinite	4
128.2042035	128204203.5	-1.94	infinite	4
128.2042035	128204203.5	-1.9	infinite	4
128.2042035	128204203.5	-1.86	infinite	4
128.2042035	128204203.5	-1.82	infinite	4
128.2042035	128204203.5	-1.78	infinite	4
128.497818	128497818	-2.1	infinite	4
128.497818	128497818	-2.06	infinite	4
128.497818	128497818	-2.02	infinite	4
128.497818	128497818	-1.98	infinite	4
128.497818	128497818	-1.94	infinite	4
128.497818	128497818	-1.9	infinite	4
128.497818	128497818	-1.86	infinite	4
128.497818	128497818	-1.82	infinite	4
128.497818	128497818	-1.78	infinite	4
131.762765	131762765	-2.1	infinite	4
131.762765	131762765	-2.06	infinite	4
131.762765	131762765	-2.02	infinite	4
131.762765	131762765	-1.98	infinite	4
131.762765	131762765	-1.94	infinite	4
131.762765	131762765	-1.9	infinite	4
131.762765	131762765	-1.86	infinite	4
131.762765	131762765	-1.82	infinite	4
131.762765	131762765	-1.78	infinite	4
196.8977305	196897730.5	-2.1	infinite	4
196.8977305	196897730.5	-2.06	infinite	4
196.8977305	196897730.5	-2.02	infinite	4
196.8977305	196897730.5	-1.98	infinite	4
196.8977305	196897730.5	-1.94	infinite	4
196.8977305	196897730.5	-1.9	infinite	4
196.8977305	196897730.5	-1.86	infinite	4
196.8977305	196897730.5	-1.82	infinite	4
196.8977305	196897730.5	-1.78	infinite	4
209.1233835	209123383.5	-2.1	infinite	4
209.1233835	209123383.5	-2.06	infinite	4
209.1233835	209123383.5	-2.02	infinite	4
209.1233835	209123383.5	-1.98	infinite	4
209.1233835	209123383.5	-1.94	infinite	4
209.1233835	209123383.5	-1.9	infinite	4
209.1233835	209123383.5	-1.86	infinite	4
209.1233835	209123383.5	-1.82	infinite	4
209.1233835	209123383.5	-1.78	infinite	4
213.993806	213993806	-2.1	infinite	4
213.993806	213993806	-2.06	infinite	4
213.993806	213993806	-2.02	infinite	4
213.993806	213993806	-1.98	infinite	4
213.993806	213993806	-1.94	infinite	4
213.993806	213993806	-1.9	infinite	4
213.993806	213993806	-1.86	infinite	4
213.993806	213993806	-1.82	infinite	4
213.993806	213993806	-1.78	infinite	4
91.1291565	91129156.5	0.1	finite	5
91.1291565	91129156.5	0.14	finite	5
91.1291565	91129156.5	0.18	finite	5
91.1291565	91129156.5	0.22	finite	5
91.1291565	91129156.5	0.26	finite	5
91.1291565	91129156.5	0.3	finite	5
91.1291565	91129156.5	0.34	finite	5
91.1291565	91129156.5	0.38	finite	5
91.1291565	91129156.5	0.42	finite	5
91.1291565	91129156.5	0.46	finite	5
91.1291565	91129156.5	0.5	finite	5
91.1291565	91129156.5	0.54	finite	5
91.1291565	91129156.5	0.58	finite	5
91.1291565	91129156.5	0.62	finite	5
91.1291565	91129156.5	0.66	finite	5
91.1291565	91129156.5	0.7	finite	5
91.1291565	91129156.5	0.74	finite	5
91.1291565	91129156.5	0.78	finite	5
91.1291565	91129156.5	0.82	finite	5
91.1291565	91129156.5	0.86	finite	5
91.1291565	91129156.5	0.9	finite	5
91.1291565	91129156.5	0.94	finite	5
91.1291565	91129156.5	0.98	finite	5
91.1291565	91129156.5	1.02	finite	5
91.1291565	91129156.5	1.06	finite	5
91.1291565	91129156.5	1.1	finite	5
91.1291565	91129156.5	1.14	finite	5
91.1291565	91129156.5	1.18	finite	5
91.1291565	91129156.5	1.22	finite	5
91.1291565	91129156.5	1.26	finite	5
91.1291565	91129156.5	1.3	finite	5
91.1291565	91129156.5	1.34	finite	5
91.1291565	91129156.5	1.38	finite	5
91.1291565	91129156.5	1.42	finite	5
91.1291565	91129156.5	1.46	finite	5
91.1291565	91129156.5	1.5	finite	5
91.1291565	91129156.5	1.54	finite	5
91.1291565	91129156.5	1.58	finite	5
91.1291565	91129156.5	1.62	finite	5
91.1291565	91129156.5	1.66	finite	5
91.1291565	91129156.5	1.7	finite	5
91.1291565	91129156.5	1.74	finite	5
91.1291565	91129156.5	1.78	finite	5
91.1291565	91129156.5	1.82	finite	5
93.633132	93633132	-0.0600000000000001	finite	5
93.633132	93633132	-0.02	finite	5
93.633132	93633132	0.02	finite	5
93.633132	93633132	0.0600000000000001	finite	5
95.8395075	95839507.5	-0.0600000000000001	finite	5
95.8395075	95839507.5	-0.02	finite	5
95.8395075	95839507.5	0.02	finite	5
95.8395075	95839507.5	0.0600000000000001	finite	5
16.034879	16034879	-0.22	finite	5
16.034879	16034879	-0.18	finite	5
16.034879	16034879	-0.14	finite	5
16.034879	16034879	-0.1	finite	5
16.077549	16077549	-0.22	finite	5
16.077549	16077549	-0.18	finite	5
16.077549	16077549	-0.14	finite	5
16.077549	16077549	-0.1	finite	5
93.633132	93633132	-0.22	finite	5
93.633132	93633132	-0.18	finite	5
93.633132	93633132	-0.14	finite	5
93.633132	93633132	-0.1	finite	5
95.8395075	95839507.5	-0.22	finite	5
95.8395075	95839507.5	-0.18	finite	5
95.8395075	95839507.5	-0.14	finite	5
95.8395075	95839507.5	-0.1	finite	5
13.3802265	13380226.5	-0.34	finite	5
13.3802265	13380226.5	-0.3	finite	5
13.3802265	13380226.5	-0.26	finite	5
13.712064	13712064	-0.34	finite	5
13.712064	13712064	-0.3	finite	5
13.712064	13712064	-0.26	finite	5
16.034879	16034879	-0.34	finite	5
16.034879	16034879	-0.3	finite	5
16.034879	16034879	-0.26	finite	5
16.077549	16077549	-0.34	finite	5
16.077549	16077549	-0.3	finite	5
16.077549	16077549	-0.26	finite	5
65.5716705	65571670.5	-0.34	finite	5
65.5716705	65571670.5	-0.3	finite	5
65.5716705	65571670.5	-0.26	finite	5
68.340447	68340447	-0.34	finite	5
68.340447	68340447	-0.3	finite	5
68.340447	68340447	-0.26	finite	5
93.633132	93633132	-0.34	finite	5
93.633132	93633132	-0.3	finite	5
93.633132	93633132	-0.26	finite	5
95.8395075	95839507.5	-0.34	finite	5
95.8395075	95839507.5	-0.3	finite	5
95.8395075	95839507.5	-0.26	finite	5
13.3802265	13380226.5	-0.54	finite	5
13.3802265	13380226.5	-0.5	finite	5
13.3802265	13380226.5	-0.46	finite	5
13.3802265	13380226.5	-0.42	finite	5
13.3802265	13380226.5	-0.38	finite	5
13.712064	13712064	-0.54	finite	5
13.712064	13712064	-0.5	finite	5
13.712064	13712064	-0.46	finite	5
13.712064	13712064	-0.42	finite	5
13.712064	13712064	-0.38	finite	5
16.034879	16034879	-0.54	finite	5
16.034879	16034879	-0.5	finite	5
16.034879	16034879	-0.46	finite	5
16.034879	16034879	-0.42	finite	5
16.034879	16034879	-0.38	finite	5
16.077549	16077549	-0.54	finite	5
16.077549	16077549	-0.5	finite	5
16.077549	16077549	-0.46	finite	5
16.077549	16077549	-0.42	finite	5
16.077549	16077549	-0.38	finite	5
65.5716705	65571670.5	-0.54	finite	5
65.5716705	65571670.5	-0.5	finite	5
65.5716705	65571670.5	-0.46	finite	5
65.5716705	65571670.5	-0.42	finite	5
65.5716705	65571670.5	-0.38	finite	5
68.340447	68340447	-0.54	finite	5
68.340447	68340447	-0.5	finite	5
68.340447	68340447	-0.46	finite	5
68.340447	68340447	-0.42	finite	5
68.340447	68340447	-0.38	finite	5
93.633132	93633132	-0.54	finite	5
93.633132	93633132	-0.5	finite	5
93.633132	93633132	-0.46	finite	5
93.633132	93633132	-0.42	finite	5
93.633132	93633132	-0.38	finite	5
95.8395075	95839507.5	-0.54	finite	5
95.8395075	95839507.5	-0.5	finite	5
95.8395075	95839507.5	-0.46	finite	5
95.8395075	95839507.5	-0.42	finite	5
95.8395075	95839507.5	-0.38	finite	5
127.8624965	127862496.5	-0.54	finite	5
127.8624965	127862496.5	-0.5	finite	5
127.8624965	127862496.5	-0.46	finite	5
127.8624965	127862496.5	-0.42	finite	5
127.8624965	127862496.5	-0.38	finite	5
129.8713	129871300	-0.54	finite	5
129.8713	129871300	-0.5	finite	5
129.8713	129871300	-0.46	finite	5
129.8713	129871300	-0.42	finite	5
129.8713	129871300	-0.38	finite	5
132.809719	132809719	-0.54	finite	5
132.809719	132809719	-0.5	finite	5
132.809719	132809719	-0.46	finite	5
132.809719	132809719	-0.42	finite	5
132.809719	132809719	-0.38	finite	5
13.3802265	13380226.5	-0.62	finite	5
13.3802265	13380226.5	-0.58	finite	5
13.712064	13712064	-0.62	finite	5
13.712064	13712064	-0.58	finite	5
16.034879	16034879	-0.62	finite	5
16.034879	16034879	-0.58	finite	5
16.077549	16077549	-0.62	finite	5
16.077549	16077549	-0.58	finite	5
65.5716705	65571670.5	-0.62	finite	5
65.5716705	65571670.5	-0.58	finite	5
68.340447	68340447	-0.62	finite	5
68.340447	68340447	-0.58	finite	5
70.2616005	70261600.5	-0.62	finite	5
70.2616005	70261600.5	-0.58	finite	5
93.633132	93633132	-0.62	finite	5
93.633132	93633132	-0.58	finite	5
95.8395075	95839507.5	-0.62	finite	5
95.8395075	95839507.5	-0.58	finite	5
127.8624965	127862496.5	-0.62	finite	5
127.8624965	127862496.5	-0.58	finite	5
129.8713	129871300	-0.62	finite	5
129.8713	129871300	-0.58	finite	5
132.809719	132809719	-0.62	finite	5
132.809719	132809719	-0.58	finite	5
201.990369	201990369	-0.62	finite	5
201.990369	201990369	-0.58	finite	5
203.6107125	203610712.5	-0.62	finite	5
203.6107125	203610712.5	-0.58	finite	5
238.633287	238633287	-0.62	finite	5
238.633287	238633287	-0.58	finite	5
6.5423875	6542387.5	-0.66	finite	5
8.143566	8143566	-0.66	finite	5
13.3802265	13380226.5	-0.66	finite	5
13.712064	13712064	-0.66	finite	5
16.034879	16034879	-0.66	finite	5
